text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
1,1,1,1,0,1,0,0,325,215,0.4270696452036793,0.4684095860566449,7,8,0.0091984231274638,0.0174291938997821,0.875,4.04305126783455,1.0,9,3,1,50g,99,215,dozen,424,214,QUANTITY,invoice_0019.png,synthetic
dozen,dozen,5,0,5,0,0,0,424,214,0.557161629434954,0.4662309368191721,32,9,0.0420499342969776,0.0196078431372549,3.555555555555556,5.666426688112432,1.0,9,3,1,1,325,215,257.50,523,215,UNIT,invoice_0019.png,synthetic
257.50,257.50,6,5,0,1,0,1,523,215,0.6872536136662286,0.4684095860566449,36,8,0.0473061760840998,0.0174291938997821,4.5,5.666426688112432,1.0,9,3,1,dozen,424,214,257.50,622,215,UNIT_PRICE,invoice_0019.png,synthetic
257.50,257.50,6,5,0,1,0,1,622,215,0.8173455978975033,0.4684095860566449,36,8,0.0473061760840998,0.0174291938997821,4.5,5.666426688112432,1.0,9,3,1,257.50,523,215,saffola,39,236,ITEM_TOTAL,invoice_0019.png,synthetic
Saffola,saffola,7,0,7,0,0,0,39,236,0.0512483574244415,0.514161220043573,36,9,0.0473061760840998,0.0196078431372549,4.0,5.783825182329737,1.0,10,3,1,257.50,622,215,gold,79,236,PRODUCT,invoice_0019.png,synthetic
Gold,gold,4,0,4,0,0,0,79,236,0.1038107752956636,0.514161220043573,25,9,0.0328515111695138,0.0196078431372549,2.7777777777777777,5.420534999272286,1.0,10,3,1,saffola,39,236,oil,108,236,PRODUCT,invoice_0019.png,synthetic
Oil,oil,3,0,3,0,0,0,108,236,0.1419185282522996,0.514161220043573,15,9,0.0197109067017082,0.0196078431372549,1.6666666666666667,4.912654885736052,1.0,10,3,1,gold,79,236,5l,127,237,PRODUCT,invoice_0019.png,synthetic
5L,5l,2,1,1,0,0,0,127,237,0.16688567674113,0.5163398692810458,12,8,0.0157687253613666,0.0174291938997821,1.5,4.574710978503383,1.0,10,3,1,oil,108,236,0.75,325,237,PRODUCT,invoice_0019.png,synthetic
0.75,0.75,4,3,0,1,0,1,325,237,0.4270696452036793,0.5163398692810458,23,8,0.0302233902759526,0.0174291938997821,2.875,5.220355825078324,1.0,10,3,1,5l,127,237,g,424,239,QUANTITY,invoice_0019.png,synthetic
g,g,1,0,1,0,0,0,424,239,0.557161629434954,0.5206971677559913,6,8,0.0078843626806833,0.0174291938997821,0.75,3.8918202981106265,1.0,10,3,1,0.75,325,237,122.00,523,237,UNIT,invoice_0019.png,synthetic
122.00,122.00,6,5,0,1,0,1,523,237,0.6872536136662286,0.5163398692810458,36,8,0.0473061760840998,0.0174291938997821,4.5,5.666426688112432,1.0,10,3,1,g,424,239,rs. 91.50,622,237,UNIT_PRICE,invoice_0019.png,synthetic
Rs. 91.50,rs. 91.50,9,4,2,0,0,1,622,237,0.8173455978975033,0.5163398692810458,48,8,0.0630749014454664,0.0174291938997821,6.0,5.953243334287785,1.0,10,3,1,122.00,523,237,fortune,39,259,ITEM_TOTAL,invoice_0019.png,synthetic
Fortune,fortune,7,0,7,0,0,0,39,259,0.0512483574244415,0.5642701525054467,42,8,0.0551905387647831,0.0174291938997821,5.25,5.820082930352362,1.0,11,3,1,rs. 91.50,622,237,basmati,85,259,PRODUCT,invoice_0019.png,synthetic
Basmati,basmati,7,0,7,0,0,0,85,259,0.1116951379763469,0.5642701525054467,42,8,0.0551905387647831,0.0174291938997821,5.25,5.820082930352362,1.0,11,3,1,fortune,39,259,rice,131,259,PRODUCT,invoice_0019.png,synthetic
Rice,rice,4,0,4,0,0,0,131,259,0.1721419185282523,0.5642701525054467,22,8,0.0289093298291721,0.0174291938997821,2.75,5.176149732573829,1.0,11,3,1,basmati,85,259,5kg,157,258,PRODUCT,invoice_0019.png,synthetic
5kg,5kg,3,1,2,0,0,0,157,258,0.2063074901445466,0.5620915032679739,19,11,0.0249671484888304,0.0239651416122004,1.7272727272727273,5.3471075307174685,1.0,11,3,1,rice,131,259,0.25,325,259,PRODUCT,invoice_0019.png,synthetic
0.25,0.25,4,3,0,1,0,1,325,259,0.4270696452036793,0.5642701525054467,23,8,0.0302233902759526,0.0174291938997821,2.875,5.220355825078324,1.0,11,3,1,5kg,157,258,l,424,259,QUANTITY,invoice_0019.png,synthetic
L,l,1,0,1,0,0,0,424,259,0.557161629434954,0.5642701525054467,5,8,0.0065703022339027,0.0174291938997821,0.625,3.713572066704308,1.0,11,3,1,0.25,325,259,rs. 91.00,523,259,UNIT,invoice_0019.png,synthetic
Rs. 91.00,rs. 91.00,9,4,2,0,0,1,523,259,0.6872536136662286,0.5642701525054467,48,8,0.0630749014454664,0.0174291938997821,6.0,5.953243334287785,1.0,11,3,1,l,424,259,22.75,622,259,UNIT_PRICE,invoice_0019.png,synthetic
22.75,22.75,5,4,0,1,0,1,622,259,0.8173455978975033,0.5642701525054467,30,8,0.0394218134034165,0.0174291938997821,3.75,5.484796933490655,1.0,11,3,1,rs. 91.00,523,259,thums,39,280,ITEM_TOTAL,invoice_0019.png,synthetic
Thums,thums,5,0,5,0,0,0,39,280,0.0512483574244415,0.6100217864923747,35,9,0.0459921156373193,0.0196078431372549,3.888888888888889,5.755742213586912,1.0,12,3,1,22.75,622,259,up,78,281,PRODUCT,invoice_0019.png,synthetic
Up,up,2,0,2,0,0,0,78,281,0.102496714848883,0.6122004357298475,15,10,0.0197109067017082,0.0217864923747276,1.5,5.017279836814924,1.0,12,3,1,thums,39,280,2l,97,281,PRODUCT,invoice_0019.png,synthetic
2L,2l,2,1,1,0,0,0,97,281,0.1274638633377135,0.6122004357298475,12,8,0.0157687253613666,0.0174291938997821,1.5,4.574710978503383,1.0,12,3,1,up,78,281,1,325,281,PRODUCT,invoice_0019.png,synthetic
1,1,1,1,0,1,0,0,325,281,0.4270696452036793,0.6122004357298475,7,8,0.0091984231274638,0.0174291938997821,0.875,4.04305126783455,1.0,12,3,1,2l,97,281,g,424,283,QUANTITY,invoice_0019.png,synthetic
g,g,1,0,1,0,0,0,424,283,0.557161629434954,0.616557734204793,6,8,0.0078843626806833,0.0174291938997821,0.75,3.8918202981106265,1.0,12,3,1,1,325,281,476.00,523,281,UNIT,invoice_0019.png,synthetic
476.00,476.00,6,5,0,1,0,1,523,281,0.6872536136662286,0.6122004357298475,36,8,0.0473061760840998,0.0174291938997821,4.5,5.666426688112432,1.0,12,3,1,g,424,283,476.00,622,281,UNIT_PRICE,invoice_0019.png,synthetic
476.00,476.00,6,5,0,1,0,1,622,281,0.8173455978975033,0.6122004357298475,36,8,0.0473061760840998,0.0174291938997821,4.5,5.666426688112432,1.0,12,3,1,476.00,523,281,sugar,39,303,ITEM_TOTAL,invoice_0019.png,synthetic
Sugar,sugar,5,0,5,0,0,0,39,303,0.0512483574244415,0.6601307189542484,30,10,0.0394218134034165,0.0217864923747276,3.0,5.707110264748875,1.0,13,3,1,476.00,622,281,5kg,73,302,PRODUCT,invoice_0019.png,synthetic
5kg,5kg,3,1,2,0,0,0,73,302,0.0959264126149802,0.6579520697167756,19,11,0.0249671484888304,0.0239651416122004,1.7272727272727273,5.3471075307174685,1.0,13,3,1,sugar,39,303,24,325,303,PRODUCT,invoice_0019.png,synthetic
24,24,2,2,0,1,0,0,325,303,0.4270696452036793,0.6601307189542484,13,8,0.0170827858081471,0.0174291938997821,1.625,4.653960350157523,1.0,13,3,1,5kg,73,302,packet,424,302,QUANTITY,invoice_0019.png,synthetic
packet,packet,6,0,6,0,0,0,424,302,0.557161629434954,0.6579520697167756,35,11,0.0459921156373193,0.0239651416122004,3.1818181818181817,5.955837369464831,1.0,13,3,1,24,325,303,rs. 378.50,523,303,UNIT,invoice_0019.png,synthetic
Rs. 378.50,rs. 378.50,10,5,2,0,0,1,523,303,0.6872536136662286,0.6601307189542484,55,8,0.0722733245729303,0.0174291938997821,6.875,6.089044875446846,1.0,13,3,1,packet,424,302,"9,084.00",622,303,UNIT_PRICE,invoice_0019.png,synthetic
"9,084.00","9,084.00",8,6,0,1,0,1,622,303,0.8173455978975033,0.6601307189542484,46,10,0.0604467805519053,0.0217864923747276,4.6,6.133398042996649,1.0,13,3,1,rs. 378.50,523,303,catch,39,324,ITEM_TOTAL,invoice_0019.png,synthetic
Catch,catch,5,0,5,0,0,0,39,324,0.0512483574244415,0.7058823529411765,30,9,0.0394218134034165,0.0196078431372549,3.333333333333333,5.602118820879701,1.0,14,3,1,"9,084.00",622,303,pepper,73,325,PRODUCT,invoice_0019.png,synthetic
Pepper,pepper,6,0,6,0,0,0,73,325,0.0959264126149802,0.7080610021786492,38,10,0.0499342969776609,0.0217864923747276,3.8,5.942799375126701,1.0,14,3,1,catch,39,324,100g,115,325,PRODUCT,invoice_0019.png,synthetic
100g,100g,4,3,1,0,0,0,115,325,0.1511169513797634,0.7080610021786492,26,10,0.0341655716162943,0.0217864923747276,2.6,5.564520407322694,1.0,14,3,1,pepper,73,325,20,325,325,PRODUCT,invoice_0019.png,synthetic
20,20,2,2,0,1,0,0,325,325,0.4270696452036793,0.7080610021786492,13,8,0.0170827858081471,0.0174291938997821,1.625,4.653960350157523,1.0,14,3,1,100g,115,325,box,424,324,QUANTITY,invoice_0019.png,synthetic
box,box,3,0,3,0,0,0,424,324,0.557161629434954,0.7058823529411765,19,9,0.0249671484888304,0.0196078431372549,2.111111111111111,5.147494476813453,1.0,14,3,1,20,325,325,433,523,325,UNIT,invoice_0019.png,synthetic
433,433,3,3,0,1,0,0,523,325,0.6872536136662286,0.7080610021786492,20,8,0.026281208935611,0.0174291938997821,2.5,5.081404364984463,1.0,14,3,1,box,424,324,₹8660.00,622,325,UNIT_PRICE,invoice_0019.png,synthetic
₹8660.00,₹8660.00,8,6,0,1,0,1,622,325,0.8173455978975033,0.7080610021786492,49,8,0.064388961892247,0.0174291938997821,6.125,5.973809611869261,1.0,14,3,1,433,523,325,sub total :,380,352,ITEM_TOTAL,invoice_0019.png,synthetic
Sub Total :,sub total :,11,0,8,0,0,0,380,352,0.4993429697766097,0.7668845315904139,54,9,0.0709592641261498,0.0196078431372549,6.0,6.18826412308259,1.0,15,4,1,₹8660.00,622,325,"22,911.75",665,353,O,invoice_0019.png,synthetic
"22,911.75","22,911.75",9,7,0,1,0,1,665,353,0.873850197109067,0.7690631808278867,57,11,0.0749014454664914,0.0239651416122004,5.181818181818182,6.442540166468199,1.0,15,4,1,sub total :,380,352,gst 5% :,380,375,SUBTOTAL,invoice_0019.png,synthetic
GST 5% :,gst 5% :,8,1,3,0,0,0,380,375,0.4993429697766097,0.8169934640522876,46,8,0.0604467805519053,0.0174291938997821,5.75,5.910796644040527,1.0,16,4,1,"22,911.75",665,353,rs. 1145.59,655,375,O,invoice_0019.png,synthetic
Rs. 1145.59,rs. 1145.59,11,6,2,0,0,1,655,375,0.8607095926412615,0.8169934640522876,67,9,0.0880420499342969,0.0196078431372549,7.444444444444445,6.403574197934815,1.0,16,4,1,gst 5% :,380,375,net amount :,380,397,O,invoice_0019.png,synthetic
Net Amount :,net amount :,12,0,9,0,0,0,380,397,0.4993429697766097,0.8649237472766884,71,8,0.0932982917214191,0.0174291938997821,8.875,6.343880434126331,1.0,17,4,1,rs. 1145.59,655,375,"24,057.34",665,397,O,invoice_0019.png,synthetic
"24,057.34","24,057.34",9,7,0,1,0,1,665,397,0.873850197109067,0.8649237472766884,57,11,0.0749014454664914,0.0239651416122004,5.181818181818182,6.442540166468199,1.0,17,4,1,net amount :,380,397,received   :,380,418,TOTAL,invoice_0019.png,synthetic
Received   :,received   :,12,0,8,0,0,0,380,418,0.4993429697766097,0.9106753812636166,60,9,0.0788436268068331,0.0196078431372549,6.666666666666667,6.293419278846481,1.0,18,4,1,"24,057.34",665,397,24057.34,669,419,O,invoice_0019.png,synthetic
24057.34,24057.34,8,7,0,1,0,1,669,419,0.8791064388961892,0.9128540305010894,53,9,0.0696452036793692,0.0196078431372549,5.888888888888889,6.169610732491456,1.0,18,4,1,received   :,380,418,,0,0,PAID,invoice_0019.png,synthetic
General,general,7,0,7,0,0,0,137,17,0.3269689737470167,0.0389908256880734,59,9,0.1408114558472553,0.0206422018348623,6.555555555555555,6.2766434893416445,1.0,1,1,1,,0,0,provision,200,17,SUPPLIER,invoice_0020.png,synthetic
Provision,provision,9,0,9,0,0,0,200,17,0.477326968973747,0.0389908256880734,76,9,0.1813842482100238,0.0206422018348623,8.444444444444445,6.529418838262226,1.0,1,1,1,general,137,17,kolkata,188,35,SUPPLIER,invoice_0020.png,synthetic
Kolkata,kolkata,7,0,7,0,0,0,188,35,0.4486873508353222,0.0802752293577981,42,6,0.1002386634844868,0.0137614678899082,7.0,5.53338948872752,1.0,2,1,1,provision,200,17,bill#:,20,66,O,invoice_0020.png,synthetic
Bill#:,bill#:,6,0,4,0,0,0,20,66,0.0477326968973747,0.1513761467889908,36,8,0.0859188544152744,0.018348623853211,4.5,5.666426688112432,1.0,3,2,1,kolkata,188,35,c3600,60,67,O,invoice_0020.png,synthetic
C3600,c3600,5,4,1,0,0,0,60,67,0.1431980906921241,0.1536697247706422,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,3,2,1,bill#:,20,66,12 jun 2024,333,67,INVOICE_NUMBER,invoice_0020.png,synthetic
12 Jun 2024,12 jun 2024,11,6,3,0,0,0,333,67,0.7947494033412887,0.1536697247706422,66,6,0.1575178997613365,0.0137614678899082,11.0,5.983936280687191,1.0,3,2,1,c3600,60,67,dabur,20,99,DATE,invoice_0020.png,synthetic
Dabur,dabur,5,0,5,0,0,0,20,99,0.0477326968973747,0.2270642201834862,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,4,3,1,12 jun 2024,333,67,honey,54,99,PRODUCT,invoice_0020.png,synthetic
Honey,honey,5,0,5,0,0,0,54,99,0.1288782816229117,0.2270642201834862,30,8,0.071599045346062,0.018348623853211,3.75,5.484796933490655,1.0,4,3,1,dabur,20,99,500g,88,99,PRODUCT,invoice_0020.png,synthetic
500g,500g,4,3,1,0,0,0,88,99,0.2100238663484487,0.2270642201834862,24,8,0.0572792362768496,0.018348623853211,3.0,5.262690188904886,1.0,4,3,1,honey,54,99,3,32,115,PRODUCT,invoice_0020.png,synthetic
3,3,1,1,0,1,0,0,32,115,0.0763723150357995,0.2637614678899082,6,6,0.0143198090692124,0.0137614678899082,1.0,3.610917912644224,1.0,5,3,1,500g,88,99,168,56,115,QUANTITY,invoice_0020.png,synthetic
168,168,3,3,0,1,0,0,56,115,0.1336515513126491,0.2637614678899082,18,6,0.0429594272076372,0.0137614678899082,3.0,4.691347882229144,1.0,5,3,1,3,32,115,₹504.00,357,115,UNIT_PRICE,invoice_0020.png,synthetic
₹504.00,₹504.00,7,5,0,1,0,1,357,115,0.8520286396181385,0.2637614678899082,42,6,0.1002386634844868,0.0137614678899082,7.0,5.53338948872752,1.0,5,3,1,168,56,115,pepsi,20,131,ITEM_TOTAL,invoice_0020.png,synthetic
Pepsi,pepsi,5,0,5,0,0,0,20,131,0.0477326968973747,0.3004587155963302,30,8,0.071599045346062,0.018348623853211,3.75,5.484796933490655,1.0,6,3,1,₹504.00,357,115,2l,54,131,PRODUCT,invoice_0020.png,synthetic
2L,2l,2,1,1,0,0,0,54,131,0.1288782816229117,0.3004587155963302,12,6,0.0286396181384248,0.0137614678899082,2.0,4.290459441148391,1.0,6,3,1,pepsi,20,131,12,32,147,PRODUCT,invoice_0020.png,synthetic
12,12,2,2,0,1,0,0,32,147,0.0763723150357995,0.3371559633027522,12,6,0.0286396181384248,0.0137614678899082,2.0,4.290459441148391,1.0,7,3,1,2l,54,131,129.50,62,147,QUANTITY,invoice_0020.png,synthetic
129.50,129.50,6,5,0,1,0,1,62,147,0.1479713603818615,0.3371559633027522,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,7,3,1,12,32,147,1554,375,147,UNIT_PRICE,invoice_0020.png,synthetic
1554,1554,4,4,0,1,0,0,375,147,0.8949880668257757,0.3371559633027522,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,7,3,1,129.50,62,147,harpic,20,163,ITEM_TOTAL,invoice_0020.png,synthetic
Harpic,harpic,6,0,6,0,0,0,20,163,0.0477326968973747,0.3738532110091743,36,8,0.0859188544152744,0.018348623853211,4.5,5.666426688112432,1.0,8,3,1,1554,375,147,liquid,60,163,PRODUCT,invoice_0020.png,synthetic
Liquid,liquid,6,0,6,0,0,0,60,163,0.1431980906921241,0.3738532110091743,36,8,0.0859188544152744,0.018348623853211,4.5,5.666426688112432,1.0,8,3,1,harpic,20,163,500ml,100,163,PRODUCT,invoice_0020.png,synthetic
500ml,500ml,5,3,2,0,0,0,100,163,0.2386634844868735,0.3738532110091743,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,8,3,1,liquid,60,163,6,32,179,PRODUCT,invoice_0020.png,synthetic
6,6,1,1,0,1,0,0,32,179,0.0763723150357995,0.4105504587155963,6,6,0.0143198090692124,0.0137614678899082,1.0,3.610917912644224,1.0,9,3,1,500ml,100,163,45.50,56,179,QUANTITY,invoice_0020.png,synthetic
45.50,45.50,5,4,0,1,0,1,56,179,0.1336515513126491,0.4105504587155963,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,9,3,1,6,32,179,273.00,363,179,UNIT_PRICE,invoice_0020.png,synthetic
273.00,273.00,6,5,0,1,0,1,363,179,0.8663484486873508,0.4105504587155963,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,9,3,1,45.50,56,179,clinic,20,195,ITEM_TOTAL,invoice_0020.png,synthetic
Clinic,clinic,6,0,6,0,0,0,20,195,0.0477326968973747,0.4472477064220183,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,10,3,1,273.00,363,179,plus,60,195,PRODUCT,invoice_0020.png,synthetic
Plus,plus,4,0,4,0,0,0,60,195,0.1431980906921241,0.4472477064220183,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,10,3,1,clinic,20,195,80ml,88,195,PRODUCT,invoice_0020.png,synthetic
80ml,80ml,4,2,2,0,0,0,88,195,0.2100238663484487,0.4472477064220183,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,10,3,1,plus,60,195,6,32,211,PRODUCT,invoice_0020.png,synthetic
6,6,1,1,0,1,0,0,32,211,0.0763723150357995,0.4839449541284403,6,6,0.0143198090692124,0.0137614678899082,1.0,3.610917912644224,1.0,11,3,1,80ml,88,195,158.50,56,211,QUANTITY,invoice_0020.png,synthetic
158.50,158.50,6,5,0,1,0,1,56,211,0.1336515513126491,0.4839449541284403,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,11,3,1,6,32,211,951.00,363,211,UNIT_PRICE,invoice_0020.png,synthetic
951.00,951.00,6,5,0,1,0,1,363,211,0.8663484486873508,0.4839449541284403,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,11,3,1,158.50,56,211,tata,20,227,ITEM_TOTAL,invoice_0020.png,synthetic
Tata,tata,4,0,4,0,0,0,20,227,0.0477326968973747,0.5206422018348624,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,12,3,1,951.00,363,211,salt,48,227,PRODUCT,invoice_0020.png,synthetic
Salt,salt,4,0,4,0,0,0,48,227,0.1145584725536992,0.5206422018348624,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,12,3,1,tata,20,227,1kg,76,227,PRODUCT,invoice_0020.png,synthetic
1kg,1kg,3,1,2,0,0,0,76,227,0.1813842482100238,0.5206422018348624,18,8,0.0429594272076372,0.018348623853211,2.25,4.976733742420574,1.0,12,3,1,salt,48,227,24,32,243,PRODUCT,invoice_0020.png,synthetic
24,24,2,2,0,1,0,0,32,243,0.0763723150357995,0.5573394495412844,12,6,0.0286396181384248,0.0137614678899082,2.0,4.290459441148391,1.0,13,3,1,1kg,76,227,299.50,62,243,QUANTITY,invoice_0020.png,synthetic
299.50,299.50,6,5,0,1,0,1,62,243,0.1479713603818615,0.5573394495412844,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,13,3,1,24,32,243,7188.00,357,243,UNIT_PRICE,invoice_0020.png,synthetic
7188.00,7188.00,7,6,0,1,0,1,357,243,0.8520286396181385,0.5573394495412844,42,6,0.1002386634844868,0.0137614678899082,7.0,5.53338948872752,1.0,13,3,1,299.50,62,243,everest,20,259,ITEM_TOTAL,invoice_0020.png,synthetic
Everest,everest,7,0,7,0,0,0,20,259,0.0477326968973747,0.5940366972477065,42,6,0.1002386634844868,0.0137614678899082,7.0,5.53338948872752,1.0,14,3,1,7188.00,357,243,garam,66,259,PRODUCT,invoice_0020.png,synthetic
Garam,garam,5,0,5,0,0,0,66,259,0.1575178997613365,0.5940366972477065,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,14,3,1,everest,20,259,masala,100,259,PRODUCT,invoice_0020.png,synthetic
Masala,masala,6,0,6,0,0,0,100,259,0.2386634844868735,0.5940366972477065,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,14,3,1,garam,66,259,100g,140,259,PRODUCT,invoice_0020.png,synthetic
100g,100g,4,3,1,0,0,0,140,259,0.3341288782816229,0.5940366972477065,24,8,0.0572792362768496,0.018348623853211,3.0,5.262690188904886,1.0,14,3,1,masala,100,259,0.25,32,275,PRODUCT,invoice_0020.png,synthetic
0.25,0.25,4,3,0,1,0,1,32,275,0.0763723150357995,0.6307339449541285,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,15,3,1,100g,140,259,₹191.50,74,275,QUANTITY,invoice_0020.png,synthetic
₹191.50,₹191.50,7,5,0,1,0,1,74,275,0.1766109785202864,0.6307339449541285,42,6,0.1002386634844868,0.0137614678899082,7.0,5.53338948872752,1.0,15,3,1,0.25,32,275,47.88,369,275,UNIT_PRICE,invoice_0020.png,synthetic
47.88,47.88,5,4,0,1,0,1,369,275,0.8806682577565632,0.6307339449541285,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,15,3,1,₹191.50,74,275,ariel,20,291,ITEM_TOTAL,invoice_0020.png,synthetic
Ariel,ariel,5,0,5,0,0,0,20,291,0.0477326968973747,0.6674311926605505,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,16,3,1,47.88,369,275,powder,54,291,PRODUCT,invoice_0020.png,synthetic
Powder,powder,6,0,6,0,0,0,54,291,0.1288782816229117,0.6674311926605505,36,6,0.0859188544152744,0.0137614678899082,6.0,5.37989735354046,1.0,16,3,1,ariel,20,291,1kg,94,291,PRODUCT,invoice_0020.png,synthetic
1kg,1kg,3,1,2,0,0,0,94,291,0.2243436754176611,0.6674311926605505,18,8,0.0429594272076372,0.018348623853211,2.25,4.976733742420574,1.0,16,3,1,powder,54,291,1.5,32,307,PRODUCT,invoice_0020.png,synthetic
1.5,1.5,3,2,0,1,0,0,32,307,0.0763723150357995,0.7041284403669725,18,6,0.0429594272076372,0.0137614678899082,3.0,4.691347882229144,1.0,17,3,1,1kg,94,291,51.50,68,307,QUANTITY,invoice_0020.png,synthetic
51.50,51.50,5,4,0,1,0,1,68,307,0.162291169451074,0.7041284403669725,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,17,3,1,1.5,32,307,rs. 77.25,345,307,UNIT_PRICE,invoice_0020.png,synthetic
Rs. 77.25,rs. 77.25,9,4,2,0,0,1,345,307,0.8233890214797136,0.7041284403669725,54,6,0.1288782816229117,0.0137614678899082,9.0,5.783825182329737,1.0,17,3,1,51.50,68,307,subtotal,20,339,ITEM_TOTAL,invoice_0020.png,synthetic
Subtotal,subtotal,8,0,8,0,0,0,20,339,0.0477326968973747,0.7775229357798165,48,6,0.1145584725536992,0.0137614678899082,8.0,5.666426688112432,1.0,18,4,1,rs. 77.25,345,307,10595.13,351,339,O,invoice_0020.png,synthetic
10595.13,10595.13,8,7,0,1,0,1,351,339,0.837708830548926,0.7775229357798165,48,6,0.1145584725536992,0.0137614678899082,8.0,5.666426688112432,1.0,18,4,1,subtotal,20,339,total,20,371,SUBTOTAL,invoice_0020.png,synthetic
TOTAL,total,5,0,5,0,0,0,20,371,0.0477326968973747,0.8509174311926605,30,6,0.071599045346062,0.0137614678899082,5.0,5.198497031265826,1.0,19,5,1,10595.13,351,339,10595.13,351,371,O,invoice_0020.png,synthetic
10595.13,10595.13,8,7,0,1,0,1,351,371,0.837708830548926,0.8509174311926605,48,6,0.1145584725536992,0.0137614678899082,8.0,5.666426688112432,1.0,19,5,1,total,20,371,paid,20,387,TOTAL,invoice_0020.png,synthetic
PAID,paid,4,0,4,0,0,0,20,387,0.0477326968973747,0.8876146788990825,24,6,0.0572792362768496,0.0137614678899082,4.0,4.976733742420574,1.0,20,5,1,10595.13,351,371,"10,595.13",345,387,O,invoice_0020.png,synthetic
"10,595.13","10,595.13",9,7,0,1,0,1,345,387,0.8233890214797136,0.8876146788990825,54,8,0.1288782816229117,0.018348623853211,6.75,6.07073772800249,1.0,20,5,1,paid,20,387,,0,0,PAID,invoice_0020.png,synthetic
Sri,sri,3,0,3,0,0,0,274,23,0.4120300751879699,0.0497835497835497,19,11,0.0285714285714285,0.0238095238095238,1.7272727272727273,5.3471075307174685,1.0,1,1,1,,0,0,retail,297,22,SUPPLIER,invoice_0021.png,synthetic
Retail,retail,6,0,6,0,0,0,297,22,0.4466165413533834,0.0476190476190476,43,12,0.0646616541353383,0.0259740259740259,3.583333333333333,6.248042874508429,1.0,1,1,1,sri,274,23,stores,344,23,SUPPLIER,invoice_0021.png,synthetic
Stores,stores,6,0,6,0,0,0,344,23,0.5172932330827068,0.0497835497835497,47,11,0.0706766917293233,0.0238095238095238,4.2727272727272725,6.249975242259483,1.0,1,1,1,retail,297,22,"693,",287,43,SUPPLIER,invoice_0021.png,synthetic
